48.906592;9.471073;26.02.2017 23:36:34
48.906592;9.471452;26.02.2017 23:36:36
48.906592;9.471812;26.02.2017 23:36:38
48.906580;9.472159;26.02.2017 23:36:40
48.906600;9.472514;26.02.2017 23:36:42
48.906640;9.472870;26.02.2017 23:36:44
48.906688;9.473230;26.02.2017 23:36:46
48.906732;9.473593;26.02.2017 23:36:48
48.906772;9.473971;26.02.2017 23:36:50
48.906804;9.474360;26.02.2017 23:36:52
48.906828;9.474744;26.02.2017 23:36:54
48.906860;9.475118;26.02.2017 23:36:56
48.906896;9.475491;26.02.2017 23:36:58
48.906924;9.475862;26.02.2017 23:37:00
48.906960;9.476238;26.02.2017 23:37:02
48.907016;9.476621;26.02.2017 23:37:04
48.907072;9.476994;26.02.2017 23:37:06
48.907140;9.477360;26.02.2017 23:37:08
48.907220;9.477723;26.02.2017 23:37:10
48.907308;9.478091;26.02.2017 23:37:12
48.907400;9.478459;26.02.2017 23:37:14
48.907484;9.478832;26.02.2017 23:37:16
48.907568;9.479197;26.02.2017 23:37:18
48.907648;9.479543;26.02.2017 23:37:20
48.907756;9.479895;26.02.2017 23:37:22
48.907872;9.480245;26.02.2017 23:37:24
48.907976;9.480597;26.02.2017 23:37:26
48.908064;9.480942;26.02.2017 23:37:28
48.908144;9.481298;26.02.2017 23:37:30
48.908204;9.481671;26.02.2017 23:37:32
48.908228;9.482046;26.02.2017 23:37:34
48.908244;9.482418;26.02.2017 23:37:36
48.908268;9.482785;26.02.2017 23:37:38
48.908308;9.483142;26.02.2017 23:37:40
48.908348;9.483487;26.02.2017 23:37:42
48.908384;9.483825;26.02.2017 23:37:44
48.908392;9.484157;26.02.2017 23:37:46
48.908348;9.484468;26.02.2017 23:37:48
48.908268;9.484761;26.02.2017 23:37:50
48.908196;9.484975;26.02.2017 23:37:52
48.908160;9.485062;26.02.2017 23:37:54
48.908160;9.485108;26.02.2017 23:37:56
48.908204;9.485189;26.02.2017 23:37:58
48.908284;9.485195;26.02.2017 23:38:00
48.908448;9.485135;26.02.2017 23:38:02
48.908620;9.485033;26.02.2017 23:38:04
48.908820;9.484923;26.02.2017 23:38:06
48.909036;9.484835;26.02.2017 23:38:08
48.909228;9.484740;26.02.2017 23:38:10
48.909440;9.484635;26.02.2017 23:38:12
48.909652;9.484529;26.02.2017 23:38:14
48.909888;9.484408;26.02.2017 23:38:16
48.910140;9.484275;26.02.2017 23:38:18
48.910556;9.484052;26.02.2017 23:38:20
48.910872;9.483891;26.02.2017 23:38:23
48.911196;9.483728;26.02.2017 23:38:24
48.911564;9.483613;26.02.2017 23:38:27
48.911988;9.483602;26.02.2017 23:38:28
48.912404;9.483688;26.02.2017 23:38:31
48.912828;9.483831;26.02.2017 23:38:32
48.913280;9.483987;26.02.2017 23:38:35
48.913740;9.484142;26.02.2017 23:38:36
48.914152;9.484282;26.02.2017 23:38:39
48.914528;9.484420;26.02.2017 23:38:40
48.914860;9.484534;26.02.2017 23:38:43
48.915176;9.484638;26.02.2017 23:38:44
48.915464;9.484725;26.02.2017 23:38:47
48.915720;9.484774;26.02.2017 23:38:48
48.915972;9.484776;26.02.2017 23:38:51
48.916224;9.484746;26.02.2017 23:38:52
48.916456;9.484668;26.02.2017 23:38:55
48.916692;9.484582;26.02.2017 23:38:56
48.916912;9.484487;26.02.2017 23:38:59
48.917120;9.484396;26.02.2017 23:39:00
48.917336;9.484310;26.02.2017 23:39:03
48.917532;9.484234;26.02.2017 23:39:04
48.917724;9.484160;26.02.2017 23:39:07
48.917920;9.484100;26.02.2017 23:39:08
48.918124;9.484028;26.02.2017 23:39:11
48.918312;9.483915;26.02.2017 23:39:12
48.918492;9.483771;26.02.2017 23:39:15
48.918668;9.483594;26.02.2017 23:39:16
48.918832;9.483438;26.02.2017 23:39:19
48.919016;9.483334;26.02.2017 23:39:20
48.919204;9.483281;26.02.2017 23:39:23
48.919392;9.483236;26.02.2017 23:39:24
48.919596;9.483182;26.02.2017 23:39:27
48.919808;9.483109;26.02.2017 23:39:28
48.920020;9.483035;26.02.2017 23:39:31
48.920232;9.482984;26.02.2017 23:39:32
48.920444;9.482976;26.02.2017 23:39:35
48.920656;9.483010;26.02.2017 23:39:36
48.920876;9.483095;26.02.2017 23:39:39
48.921120;9.483188;26.02.2017 23:39:40
48.921364;9.483298;26.02.2017 23:39:43
48.921608;9.483412;26.02.2017 23:39:44
48.921852;9.483517;26.02.2017 23:39:47
48.922104;9.483608;26.02.2017 23:39:48
48.922364;9.483667;26.02.2017 23:39:51
48.922608;9.483705;26.02.2017 23:39:52
48.922844;9.483741;26.02.2017 23:39:55
48.923016;9.483796;26.02.2017 23:39:56
48.923132;9.483863;26.02.2017 23:39:59
48.923204;9.483916;26.02.2017 23:40:00
48.923292;9.483915;26.02.2017 23:40:03
48.923412;9.483835;26.02.2017 23:40:04
48.923576;9.483708;26.02.2017 23:40:07
48.923764;9.483524;26.02.2017 23:40:08
48.923944;9.483307;26.02.2017 23:40:11
48.924120;9.483060;26.02.2017 23:40:12
48.924284;9.482810;26.02.2017 23:40:15
48.924432;9.482563;26.02.2017 23:40:16
48.924584;9.482327;26.02.2017 23:40:19
48.924740;9.482099;26.02.2017 23:40:20
48.924884;9.481876;26.02.2017 23:40:23
48.925048;9.481663;26.02.2017 23:40:24
48.925220;9.481454;26.02.2017 23:40:27
48.925408;9.481240;26.02.2017 23:40:28
48.925588;9.481042;26.02.2017 23:40:31
48.925880;9.480745;26.02.2017 23:40:34
48.926076;9.480554;26.02.2017 23:40:36
48.926276;9.480368;26.02.2017 23:40:38
